Schedule generated with strategy: ShortestDurationFirst
Total execute time: 1134
Operations:
operation id:   0 | earliest start:   4 | start:  123 | end:  129 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 446 | earliest start:   4 | start:  748 | end:  758 | duration:  10 | batch id: 2 | group id: 1 | predecessor ids: [445]
operation id: 447 | earliest start:   4 | start:  866 | end:  871 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [446, 426]
operation id: 448 | earliest start:   4 | start:  114 | end:  118 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 449 | earliest start:   4 | start: 1078 | end: 1087 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [448, 402]
operation id: 450 | earliest start:   4 | start: 1087 | end: 1093 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [449, 428]
operation id: 451 | earliest start:   4 | start: 1103 | end: 1112 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [450, 411, 437]
operation id: 452 | earliest start:   4 | start: 1112 | end: 1119 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [451, 443, 381]
operation id: 453 | earliest start:   4 | start:  886 | end:  888 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [288, 369]
operation id: 454 | earliest start:   4 | start:  984 | end:  985 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [453, 448]
operation id: 455 | earliest start:   4 | start:  985 | end:  993 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [454]
operation id: 456 | earliest start:   4 | start: 1095 | end: 1103 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [455, 450]
operation id: 457 | earliest start:   4 | start: 1103 | end: 1107 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [456, 438]
operation id: 458 | earliest start:   4 | start: 1119 | end: 1126 | duration:   7 | batch id: 2 | group id: 1 | predecessor ids: [457, 427]
