Schedule generated with strategy: LongestSuccessorDuration
Total execute time: 1136
Operations:
operation id:   0 | earliest start:   4 | start:  322 | end:  328 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 446 | earliest start:   4 | start:  794 | end:  804 | duration:  10 | batch id: 2 | group id: 1 | predecessor ids: [445]
operation id: 447 | earliest start:   4 | start:  804 | end:  809 | duration:   5 | batch id: 2 | group id: 0 | predecessor ids: [446, 426]
operation id: 448 | earliest start:   4 | start:   27 | end:   31 | duration:   4 | batch id: 0 | group id: 0 | predecessor ids: []
operation id: 449 | earliest start:   4 | start:  688 | end:  697 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [448, 402]
operation id: 450 | earliest start:   4 | start:  697 | end:  703 | duration:   6 | batch id: 0 | group id: 0 | predecessor ids: [449, 428]
operation id: 451 | earliest start:   4 | start:  781 | end:  790 | duration:   9 | batch id: 0 | group id: 1 | predecessor ids: [450, 411, 437]
operation id: 452 | earliest start:   4 | start:  790 | end:  797 | duration:   7 | batch id: 0 | group id: 0 | predecessor ids: [451, 443, 381]
operation id: 453 | earliest start:   4 | start:  876 | end:  878 | duration:   2 | batch id: 2 | group id: 0 | predecessor ids: [288, 369]
operation id: 454 | earliest start:   4 | start:  901 | end:  902 | duration:   1 | batch id: 2 | group id: 1 | predecessor ids: [453, 448]
operation id: 455 | earliest start:   4 | start:  902 | end:  910 | duration:   8 | batch id: 2 | group id: 0 | predecessor ids: [454]
operation id: 456 | earliest start:   4 | start:  910 | end:  918 | duration:   8 | batch id: 2 | group id: 1 | predecessor ids: [455, 450]
operation id: 457 | earliest start:   4 | start:  918 | end:  922 | duration:   4 | batch id: 2 | group id: 0 | predecessor ids: [456, 438]
operation id: 458 | earliest start:   4 | start: 1129 | end: 1136 | duration:   7 | batch id: 2 | group id: 1 | predecessor ids: [457, 427]
